场地,星期,时间段,状态
正心1014,星期六,"9,10",空闲
正心1014,星期四,"1,2",空闲
正心1014,星期四,"11,12",空闲
正心1014,星期四,"3,4",空闲
正心1014,星期四,"5,6",空闲
正心1014,星期四,"7,8",空闲
正心1014,星期四,"9,10",空闲
正心1014,星期日,"1,2",空闲
正心1014,星期日,"11,12",空闲
正心1014,星期日,"3,4",空闲
正心1014,星期日,"5,6",空闲
正心1014,星期日,"7,8",空闲
正心1014,星期日,"9,10",空闲
正心1018,星期一,"1,2",空闲
正心1018,星期一,"11,12",空闲
正心1018,星期一,"5,6",空闲
正心1018,星期一,"7,8",空闲
正心1018,星期一,"9,10",空闲
正心1018,星期三,"1,2",空闲
正心1018,星期三,"11,12",空闲
正心1018,星期三,"5,6",空闲
正心1018,星期三,"7,8",空闲
正心1018,星期三,"9,10",空闲
正心1018,星期二,"1,2",空闲
正心1018,星期二,"11,12",空闲
正心1018,星期二,"5,6",空闲
正心1018,星期二,"7,8",空闲
正心1018,星期二,"9,10",空闲
正心1018,星期五,"1,2",空闲
正心1018,星期五,"11,12",空闲
正心1018,星期五,"5,6",空闲
正心1018,星期五,"7,8",空闲
正心1018,星期五,"9,10",空闲
正心1018,星期六,"1,2",空闲
正心1018,星期六,"11,12",空闲
正心1018,星期六,"3,4",空闲
正心1018,星期六,"5,6",空闲
正心1018,星期六,"7,8",空闲
正心1018,星期六,"9,10",空闲
正心1018,星期四,"11,12",空闲
正心1018,星期四,"7,8",空闲
正心1018,星期四,"9,10",空闲
正心1018,星期日,"1,2",空闲
正心1018,星期日,"11,12",空闲
正心1018,星期日,"3,4",空闲
正心1018,星期日,"5,6",空闲
正心1018,星期日,"7,8",空闲
正心1018,星期日,"9,10",空闲
正心103,星期一,"11,12",空闲
正心103,星期三,"11,12",空闲
正心103,星期三,"5,6",空闲
正心103,星期三,"7,8",空闲
正心103,星期三,"9,10",空闲
正心103,星期二,"7,8",空闲
正心103,星期五,"1,2",空闲
正心103,星期五,"5,6",空闲
正心103,星期五,"7,8",空闲
正心103,星期六,"1,2",空闲
正心103,星期六,"11,12",空闲
正心103,星期四,"7,8",空闲
正心103,星期日,"1,2",空闲
正心103,星期日,"11,12",空闲
正心103,星期日,"3,4",空闲
正心106,星期一,"11,12",空闲
正心106,星期一,"5,6",空闲
正心106,星期三,"1,2",空闲
正心106,星期三,"11,12",空闲
正心106,星期三,"5,6",空闲
正心106,星期三,"9,10",空闲
正心106,星期二,"1,2",空闲
正心106,星期五,"1,2",空闲
正心106,星期五,"11,12",空闲
正心106,星期五,"5,6",空闲
正心106,星期五,"7,8",空闲
正心106,星期五,"9,10",空闲
正心106,星期四,"1,2",空闲
正心106,星期四,"5,6",空闲
正心106,星期日,"1,2",空闲
正心106,星期日,"11,12",空闲
正心106,星期日,"5,6",空闲
正心106,星期日,"7,8",空闲
正心106,星期日,"9,10",空闲
正心109,星期一,"5,6",空闲
正心109,星期三,"1,2",空闲
正心109,星期三,"11,12",空闲
正心109,星期三,"5,6",空闲
正心109,星期三,"7,8",空闲
正心109,星期三,"9,10",空闲
正心109,星期二,"1,2",空闲
正心109,星期五,"1,2",空闲
正心109,星期五,"11,12",空闲
正心109,星期五,"3,4",空闲
正心109,星期五,"5,6",空闲
正心109,星期五,"7,8",空闲
正心109,星期五,"9,10",空闲
正心109,星期六,"11,12",空闲
正心109,星期六,"9,10",空闲
正心109,星期四,"11,12",空闲
正心109,星期四,"7,8",空闲
正心109,星期四,"9,10",空闲
正心109,星期日,"1,2",空闲
正心109,星期日,"11,12",空闲
正心109,星期日,"3,4",空闲
正心109,星期日,"5,6",空闲
正心109,星期日,"9,10",空闲
正心11,星期三,"11,12",空闲
正心11,星期三,"9,10",空闲
正心11,星期二,"3,4",空闲
正心11,星期二,"5,6",空闲
正心11,星期五,"1,2",空闲
正心11,星期五,"11,12",空闲
正心11,星期六,"1,2",空闲
正心11,星期六,"3,4",空闲
正心11,星期四,"1,2",空闲
正心11,星期四,"11,12",空闲
正心11,星期四,"3,4",空闲
正心11,星期四,"7,8",空闲
正心11,星期四,"9,10",空闲
正心11,星期日,"1,2",空闲
正心11,星期日,"11,12",空闲
正心11,星期日,"3,4",空闲
正心11,星期日,"5,6",空闲
正心11,星期日,"9,10",空闲
正心111,星期一,"1,2",空闲
正心111,星期一,"11,12",空闲
正心111,星期一,"5,6",空闲
正心111,星期一,"7,8",空闲
正心111,星期三,"1,2",空闲
正心111,星期三,"11,12",空闲
正心111,星期三,"7,8",空闲
正心111,星期三,"9,10",空闲
正心111,星期二,"11,12",空闲
正心111,星期五,"11,12",空闲
正心111,星期五,"3,4",空闲
正心111,星期五,"5,6",空闲
正心111,星期六,"11,12",空闲
正心111,星期六,"9,10",空闲
正心111,星期四,"1,2",空闲
正心111,星期四,"3,4",空闲
正心111,星期日,"1,2",空闲
正心111,星期日,"11,12",空闲
正心111,星期日,"3,4",空闲
正心111,星期日,"5,6",空闲
正心111,星期日,"7,8",空闲
正心111,星期日,"9,10",空闲
正心112,星期一,"1,2",空闲
正心112,星期三,"11,12",空闲
正心112,星期三,"5,6",空闲
正心112,星期三,"7,8",空闲
正心112,星期三,"9,10",空闲
正心112,星期二,"5,6",空闲
正心112,星期二,"7,8",空闲
正心112,星期五,"11,12",空闲
正心112,星期五,"7,8",空闲
正心112,星期五,"9,10",空闲
正心112,星期六,"1,2",空闲
正心112,星期六,"11,12",空闲
正心112,星期四,"7,8",空闲
正心112,星期日,"1,2",空闲
正心112,星期日,"3,4",空闲
正心116,星期一,"1,2",空闲
正心116,星期一,"5,6",空闲
正心116,星期三,"1,2",空闲
正心116,星期三,"11,12",空闲
正心116,星期三,"7,8",空闲
正心116,星期三,"9,10",空闲
正心116,星期二,"3,4",空闲
正心116,星期二,"5,6",空闲
正心116,星期二,"7,8",空闲
正心116,星期五,"1,2",空闲
正心116,星期五,"11,12",空闲
正心116,星期五,"3,4",空闲
正心116,星期五,"7,8",空闲
正心116,星期五,"9,10",空闲
正心116,星期六,"11,12",空闲
正心116,星期六,"9,10",空闲
正心116,星期四,"7,8",空闲
正心116,星期日,"1,2",空闲
正心116,星期日,"3,4",空闲
正心117,星期三,"11,12",空闲
正心117,星期三,"3,4",空闲
正心117,星期三,"7,8",空闲
正心117,星期三,"9,10",空闲
正心117,星期二,"7,8",空闲
正心117,星期五,"11,12",空闲
正心117,星期五,"3,4",空闲
正心117,星期五,"7,8",空闲
正心117,星期六,"11,12",空闲
正心117,星期六,"9,10",空闲
正心117,星期四,"1,2",空闲
正心117,星期日,"11,12",空闲
正心117,星期日,"5,6",空闲
正心117,星期日,"9,10",空闲
正心118,星期一,"11,12",空闲
正心118,星期一,"5,6",空闲
正心118,星期一,"7,8",空闲
正心118,星期一,"9,10",空闲
正心118,星期三,"1,2",空闲
正心118,星期三,"11,12",空闲
正心118,星期三,"5,6",空闲
正心118,星期三,"7,8",空闲
正心118,星期三,"9,10",空闲
正心118,星期二,"11,12",空闲
正心118,星期五,"1,2",空闲
正心118,星期五,"11,12",空闲
正心118,星期五,"7,8",空闲
正心118,星期五,"9,10",空闲
正心118,星期六,"1,2",空闲
正心118,星期六,"11,12",空闲
正心118,星期六,"3,4",空闲
正心118,星期六,"5,6",空闲
正心118,星期六,"7,8",空闲
正心118,星期六,"9,10",空闲
正心118,星期四,"11,12",空闲
正心118,星期四,"5,6",空闲
正心118,星期日,"1,2",空闲
正心118,星期日,"11,12",空闲
正心118,星期日,"3,4",空闲
正心118,星期日,"9,10",空闲
正心12,星期一,"1,2",空闲
正心12,星期一,"3,4",空闲
正心12,星期二,"3,4",空闲
正心12,星期五,"1,2",空闲
正心12,星期五,"11,12",空闲
正心12,星期五,"9,10",空闲
正心12,星期六,"1,2",空闲
正心12,星期六,"11,12",空闲
正心12,星期六,"3,4",空闲
正心12,星期六,"9,10",空闲
正心12,星期四,"11,12",空闲
正心12,星期四,"5,6",空闲
正心12,星期四,"7,8",空闲
正心12,星期四,"9,10",空闲
正心12,星期日,"1,2",空闲
正心12,星期日,"11,12",空闲
正心12,星期日,"3,4",空闲
正心12,星期日,"5,6",空闲
正心12,星期日,"7,8",空闲
正心12,星期日,"9,10",空闲
正心122,星期一,"5,6",空闲
正心122,星期三,"11,12",空闲
正心122,星期三,"7,8",空闲
正心122,星期三,"9,10",空闲
正心122,星期二,"7,8",空闲
正心122,星期五,"3,4",空闲
正心122,星期五,"7,8",空闲
正心122,星期六,"11,12",空闲
正心122,星期六,"3,4",空闲
正心122,星期六,"9,10",空闲
正心122,星期四,"7,8",空闲
正心122,星期日,"1,2",空闲
正心122,星期日,"3,4",空闲
正心122,星期日,"5,6",空闲
正心122,星期日,"7,8",空闲
正心13,星期一,"1,2",空闲
正心13,星期一,"11,12",空闲
正心13,星期一,"3,4",空闲
正心13,星期三,"11,12",空闲
正心13,星期二,"1,2",空闲
正心13,星期二,"5,6",空闲
正心13,星期五,"1,2",空闲
正心13,星期五,"11,12",空闲
正心13,星期五,"9,10",空闲
正心13,星期六,"1,2",空闲
正心13,星期六,"11,12",空闲
正心13,星期六,"3,4",空闲
正心13,星期六,"9,10",空闲
正心13,星期四,"1,2",空闲
正心13,星期四,"11,12",空闲
正心13,星期四,"3,4",空闲
正心13,星期四,"5,6",空闲
正心13,星期四,"7,8",空闲
正心13,星期日,"1,2",空闲
正心13,星期日,"11,12",空闲
正心13,星期日,"3,4",空闲
正心13,星期日,"5,6",空闲
正心13,星期日,"7,8",空闲
正心13,星期日,"9,10",空闲
正心14,星期一,"1,2",空闲
正心14,星期一,"3,4",空闲
正心14,星期三,"11,12",空闲
正心14,星期三,"9,10",空闲
正心14,星期二,"3,4",空闲
正心14,星期五,"11,12",空闲
正心14,星期五,"9,10",空闲
正心14,星期六,"1,2",空闲
正心14,星期六,"11,12",空闲
正心14,星期六,"3,4",空闲
正心14,星期六,"5,6",空闲
正心14,星期六,"7,8",空闲
正心14,星期六,"9,10",空闲
正心14,星期四,"11,12",空闲
正心14,星期四,"3,4",空闲
正心14,星期四,"5,6",空闲
正心14,星期四,"9,10",空闲
正心14,星期日,"1,2",空闲
正心14,星期日,"11,12",空闲
正心14,星期日,"3,4",空闲
正心14,星期日,"5,6",空闲
正心14,星期日,"7,8",空闲
正心14,星期日,"9,10",空闲
正心205,星期一,"3,4",空闲
正心205,星期三,"11,12",空闲
正心205,星期三,"7,8",空闲
正心205,星期三,"9,10",空闲
正心205,星期二,"5,6",空闲
正心205,星期五,"7,8",空闲
正心205,星期六,"1,2",空闲
正心205,星期六,"11,12",空闲
正心205,星期六,"3,4",空闲
正心205,星期六,"5,6",空闲
正心205,星期六,"7,8",空闲
正心205,星期六,"9,10",空闲
正心205,星期四,"11,12",空闲
正心205,星期四,"5,6",空闲
正心205,星期四,"9,10",空闲
正心205,星期日,"1,2",空闲
正心205,星期日,"11,12",空闲
正心205,星期日,"3,4",空闲
正心205,星期日,"5,6",空闲
正心205,星期日,"7,8",空闲
正心205,星期日,"9,10",空闲
正心207,星期一,"1,2",空闲
正心207,星期三,"11,12",空闲
正心207,星期三,"5,6",空闲
正心207,星期三,"7,8",空闲
正心207,星期三,"9,10",空闲
正心207,星期二,"11,12",空闲
正心207,星期二,"7,8",空闲
正心207,星期五,"3,4",空闲
正心207,星期五,"5,6",空闲
正心207,星期五,"7,8",空闲
正心207,星期四,"11,12",空闲
正心207,星期四,"9,10",空闲
正心207,星期日,"1,2",空闲
正心209,星期一,"5,6",空闲
正心209,星期二,"5,6",空闲
正心209,星期二,"7,8",空闲
正心209,星期五,"1,2",空闲
正心209,星期五,"11,12",空闲
正心209,星期五,"7,8",空闲
正心209,星期五,"9,10",空闲
正心209,星期六,"5,6",空闲
正心209,星期六,"7,8",空闲
正心209,星期四,"3,4",空闲
正心209,星期日,"11,12",空闲
正心209,星期日,"5,6",空闲
正心209,星期日,"7,8",空闲
正心209,星期日,"9,10",空闲
正心21,星期三,"11,12",空闲
正心21,星期三,"3,4",空闲
正心21,星期三,"5,6",空闲
正心21,星期三,"9,10",空闲
正心21,星期二,"1,2",空闲
正心21,星期二,"3,4",空闲
正心21,星期六,"11,12",空闲
正心21,星期六,"5,6",空闲
正心21,星期六,"7,8",空闲
正心21,星期六,"9,10",空闲
正心21,星期四,"3,4",空闲
正心21,星期四,"5,6",空闲
正心21,星期日,"11,12",空闲
正心21,星期日,"5,6",空闲
正心21,星期日,"7,8",空闲
正心21,星期日,"9,10",空闲
正心210,星期一,"1,2",空闲
正心210,星期一,"7,8",空闲
正心210,星期三,"3,4",空闲
正心210,星期三,"7,8",空闲
正心210,星期六,"5,6",空闲
正心210,星期六,"7,8",空闲
正心210,星期日,"1,2",空闲
正心210,星期日,"5,6",空闲
正心210,星期日,"7,8",空闲
正心213,星期一,"1,2",空闲
正心213,星期三,"11,12",空闲
正心213,星期三,"3,4",空闲
正心213,星期三,"7,8",空闲
正心213,星期三,"9,10",空闲
正心213,星期二,"1,2",空闲
正心213,星期五,"1,2",空闲
正心213,星期六,"11,12",空闲
正心213,星期六,"7,8",空闲
正心213,星期日,"1,2",空闲
正心213,星期日,"3,4",空闲
正心215,星期一,"11,12",空闲
正心215,星期一,"7,8",空闲
正心215,星期三,"1,2",空闲
正心215,星期三,"11,12",空闲
正心215,星期三,"3,4",空闲
正心215,星期三,"7,8",空闲
正心215,星期三,"9,10",空闲
正心215,星期二,"1,2",空闲
正心215,星期五,"11,12",空闲
正心215,星期五,"5,6",空闲
正心215,星期五,"7,8",空闲
正心215,星期六,"1,2",空闲
正心215,星期六,"11,12",空闲
正心215,星期六,"3,4",空闲
正心215,星期六,"5,6",空闲
正心215,星期六,"7,8",空闲
正心215,星期六,"9,10",空闲
正心215,星期四,"1,2",空闲
正心217,星期一,"1,2",空闲
正心217,星期一,"7,8",空闲
正心217,星期二,"1,2",空闲
正心217,星期二,"3,4",空闲
正心217,星期二,"7,8",空闲
正心217,星期五,"5,6",空闲
正心217,星期五,"7,8",空闲
正心217,星期六,"11,12",空闲
正心217,星期六,"7,8",空闲
正心217,星期六,"9,10",空闲
正心217,星期四,"5,6",空闲
正心217,星期四,"7,8",空闲
正心217,星期日,"1,2",空闲
正心217,星期日,"11,12",空闲
正心217,星期日,"3,4",空闲
正心217,星期日,"5,6",空闲
正心217,星期日,"7,8",空闲
正心217,星期日,"9,10",空闲
正心22,星期一,"3,4",空闲
正心22,星期一,"7,8",空闲
正心22,星期三,"11,12",空闲
正心22,星期三,"5,6",空闲
正心22,星期三,"9,10",空闲
正心22,星期二,"5,6",空闲
正心22,星期五,"1,2",空闲
正心22,星期五,"11,12",空闲
正心22,星期五,"5,6",空闲
正心22,星期五,"9,10",空闲
正心22,星期六,"1,2",空闲
正心22,星期六,"11,12",空闲
正心22,星期六,"3,4",空闲
正心22,星期六,"5,6",空闲
正心22,星期六,"7,8",空闲
正心22,星期六,"9,10",空闲
正心22,星期四,"11,12",空闲
正心22,星期四,"5,6",空闲
正心22,星期四,"7,8",空闲
正心22,星期四,"9,10",空闲
正心22,星期日,"11,12",空闲
正心22,星期日,"5,6",空闲
正心22,星期日,"7,8",空闲
正心22,星期日,"9,10",空闲
正心220,星期一,"11,12",空闲
正心220,星期三,"1,2",空闲
正心220,星期三,"5,6",空闲
正心220,星期二,"3,4",空闲
正心220,星期二,"5,6",空闲
正心220,星期五,"1,2",空闲
正心220,星期五,"11,12",空闲
正心220,星期五,"5,6",空闲
正心220,星期五,"9,10",空闲
正心220,星期六,"1,2",空闲
正心220,星期六,"3,4",空闲
正心220,星期六,"5,6",空闲
正心220,星期六,"7,8",空闲
正心220,星期四,"1,2",空闲
正心220,星期四,"11,12",空闲
正心220,星期四,"7,8",空闲
正心220,星期日,"1,2",空闲
正心220,星期日,"3,4",空闲
正心221,星期一,"1,2",空闲
正心221,星期一,"11,12",空闲
正心221,星期一,"7,8",空闲
正心221,星期一,"9,10",空闲
正心221,星期三,"1,2",空闲
正心221,星期三,"11,12",空闲
正心221,星期三,"7,8",空闲
正心221,星期三,"9,10",空闲
正心221,星期二,"1,2",空闲
正心221,星期五,"11,12",空闲
正心221,星期五,"5,6",空闲
正心221,星期五,"7,8",空闲
正心221,星期五,"9,10",空闲
正心221,星期六,"1,2",空闲
正心221,星期六,"3,4",空闲
正心221,星期六,"5,6",空闲
正心221,星期六,"7,8",空闲
正心221,星期四,"11,12",空闲
正心221,星期四,"5,6",空闲
正心221,星期四,"7,8",空闲
正心221,星期四,"9,10",空闲
正心221,星期日,"1,2",空闲
正心221,星期日,"11,12",空闲
正心221,星期日,"3,4",空闲
正心221,星期日,"9,10",空闲
正心224,星期一,"7,8",空闲
正心224,星期三,"1,2",空闲
正心224,星期三,"11,12",空闲
正心224,星期三,"7,8",空闲
正心224,星期三,"9,10",空闲
正心224,星期二,"1,2",空闲
正心224,星期二,"11,12",空闲
正心224,星期二,"5,6",空闲
正心224,星期二,"7,8",空闲
正心224,星期二,"9,10",空闲
正心224,星期五,"7,8",空闲
正心224,星期六,"11,12",空闲
正心224,星期六,"5,6",空闲
正心224,星期六,"7,8",空闲
正心224,星期六,"9,10",空闲
正心224,星期四,"1,2",空闲
正心224,星期四,"11,12",空闲
正心224,星期四,"9,10",空闲
正心226,星期一,"1,2",空闲
正心226,星期一,"7,8",空闲
正心226,星期三,"11,12",空闲
正心226,星期三,"3,4",空闲
正心226,星期三,"5,6",空闲
正心226,星期三,"7,8",空闲
正心226,星期三,"9,10",空闲
正心226,星期二,"11,12",空闲
正心226,星期二,"9,10",空闲
正心226,星期五,"5,6",空闲
正心226,星期五,"7,8",空闲
正心226,星期六,"1,2",空闲
正心226,星期六,"11,12",空闲
正心226,星期六,"3,4",空闲
正心226,星期六,"5,6",空闲
正心226,星期六,"7,8",空闲
正心226,星期六,"9,10",空闲
正心226,星期四,"1,2",空闲
正心226,星期四,"11,12",空闲
正心226,星期四,"9,10",空闲
正心226,星期日,"1,2",空闲
正心226,星期日,"11,12",空闲
正心226,星期日,"3,4",空闲
正心226,星期日,"5,6",空闲
正心226,星期日,"7,8",空闲
正心226,星期日,"9,10",空闲
正心23,星期三,"1,2",空闲
正心23,星期三,"11,12",空闲
正心23,星期三,"9,10",空闲
正心23,星期五,"11,12",空闲
正心23,星期五,"7,8",空闲
正心23,星期五,"9,10",空闲
正心23,星期六,"1,2",空闲
正心23,星期六,"3,4",空闲
正心23,星期六,"5,6",空闲
正心23,星期六,"7,8",空闲
正心23,星期四,"11,12",空闲
正心23,星期四,"5,6",空闲
正心23,星期四,"9,10",空闲
正心23,星期日,"1,2",空闲
正心23,星期日,"11,12",空闲
正心23,星期日,"3,4",空闲
正心23,星期日,"5,6",空闲
正心23,星期日,"7,8",空闲
正心23,星期日,"9,10",空闲
正心24,星期一,"7,8",空闲
正心24,星期三,"11,12",空闲
正心24,星期三,"9,10",空闲
正心24,星期二,"1,2",空闲
正心24,星期二,"11,12",空闲
正心24,星期五,"1,2",空闲
正心24,星期六,"1,2",空闲
正心24,星期六,"11,12",空闲
正心24,星期六,"3,4",空闲
正心24,星期六,"9,10",空闲
正心24,星期四,"1,2",空闲
正心24,星期四,"11,12",空闲
正心24,星期日,"1,2",空闲
正心24,星期日,"11,12",空闲
正心24,星期日,"3,4",空闲
正心24,星期日,"9,10",空闲
正心301,星期一,"1,2",空闲
正心301,星期一,"5,6",空闲
正心301,星期一,"7,8",空闲
正心301,星期三,"1,2",空闲
正心301,星期三,"11,12",空闲
正心301,星期三,"3,4",空闲
正心301,星期三,"5,6",空闲
正心301,星期三,"7,8",空闲
正心301,星期三,"9,10",空闲
正心301,星期二,"1,2",空闲
正心301,星期二,"11,12",空闲
正心301,星期二,"5,6",空闲
正心301,星期二,"7,8",空闲
正心301,星期二,"9,10",空闲
正心301,星期五,"1,2",空闲
正心301,星期五,"11,12",空闲
正心301,星期五,"5,6",空闲
正心301,星期五,"7,8",空闲
正心301,星期五,"9,10",空闲
正心301,星期六,"1,2",空闲
正心301,星期六,"11,12",空闲
正心301,星期六,"3,4",空闲
正心301,星期六,"5,6",空闲
正心301,星期六,"7,8",空闲
正心301,星期六,"9,10",空闲
正心301,星期四,"1,2",空闲
正心301,星期四,"11,12",空闲
正心301,星期四,"3,4",空闲
正心301,星期四,"9,10",空闲
正心301,星期日,"1,2",空闲
正心301,星期日,"11,12",空闲
正心301,星期日,"3,4",空闲
正心301,星期日,"5,6",空闲
正心301,星期日,"7,8",空闲
正心301,星期日,"9,10",空闲
正心302,星期一,"11,12",空闲
正心302,星期一,"7,8",空闲
正心302,星期一,"9,10",空闲
正心302,星期三,"1,2",空闲
正心302,星期三,"11,12",空闲
正心302,星期三,"3,4",空闲
正心302,星期三,"7,8",空闲
正心302,星期三,"9,10",空闲
正心302,星期二,"1,2",空闲
正心302,星期二,"11,12",空闲
正心302,星期二,"3,4",空闲
正心302,星期二,"5,6",空闲
正心302,星期二,"7,8",空闲
正心302,星期五,"1,2",空闲
正心302,星期五,"11,12",空闲
正心302,星期五,"3,4",空闲
正心302,星期五,"5,6",空闲
正心302,星期五,"7,8",空闲
正心302,星期五,"9,10",空闲
正心302,星期六,"1,2",空闲
正心302,星期六,"11,12",空闲
正心302,星期六,"3,4",空闲
正心302,星期六,"7,8",空闲
正心302,星期四,"11,12",空闲
正心302,星期四,"5,6",空闲
正心302,星期四,"9,10",空闲
正心302,星期日,"1,2",空闲
正心302,星期日,"11,12",空闲
正心302,星期日,"3,4",空闲
正心302,星期日,"5,6",空闲
正心302,星期日,"7,8",空闲
正心302,星期日,"9,10",空闲
正心303,星期一,"1,2",空闲
正心303,星期三,"11,12",空闲
正心303,星期三,"7,8",空闲
正心303,星期三,"9,10",空闲
正心303,星期二,"11,12",空闲
正心303,星期二,"9,10",空闲
正心303,星期五,"1,2",空闲
正心303,星期五,"11,12",空闲
正心303,星期五,"5,6",空闲
正心303,星期五,"9,10",空闲
正心303,星期六,"11,12",空闲
正心303,星期六,"9,10",空闲
正心303,星期四,"5,6",空闲
正心303,星期日,"1,2",空闲
正心303,星期日,"11,12",空闲
正心303,星期日,"3,4",空闲
正心303,星期日,"5,6",空闲
正心303,星期日,"7,8",空闲
正心303,星期日,"9,10",空闲
正心304,星期一,"1,2",空闲
正心304,星期一,"7,8",空闲
正心304,星期三,"1,2",空闲
正心304,星期三,"11,12",空闲
正心304,星期三,"7,8",空闲
正心304,星期三,"9,10",空闲
正心304,星期二,"7,8",空闲
正心304,星期五,"1,2",空闲
正心304,星期五,"11,12",空闲
正心304,星期五,"3,4",空闲
正心304,星期五,"7,8",空闲
正心304,星期五,"9,10",空闲
正心304,星期六,"11,12",空闲
正心304,星期六,"9,10",空闲
正心304,星期四,"7,8",空闲
正心304,星期日,"1,2",空闲
正心304,星期日,"11,12",空闲
正心304,星期日,"9,10",空闲
正心306,星期一,"7,8",空闲
正心306,星期三,"11,12",空闲
正心306,星期三,"5,6",空闲
正心306,星期三,"7,8",空闲
正心306,星期三,"9,10",空闲
正心306,星期二,"1,2",空闲
